Clasificacion,Sexo,Edad,Cantidad,P. Maximo,P. Minimo,P. Promedio,Peso Promedio,P. Animal,Fecha,Ciudad
SEGUNDA,MC,3.0,3.0,7000.0,7000.0,7000.0,473.0,3311000.0,2024-03-14,MONTERIA
SEGUNDA,TO,2.25,1.0,6700.0,6700.0,6700.0,306.0,2050200.0,2024-03-14,MONTERIA
SEGUNDA,TO,3.0,5.0,7250.0,6900.0,7066.0,530.0,3745333.0,2024-03-14,MONTERIA
SEGUNDA,HL,,7.0,6700.0,6700.0,6700.0,125.0,837500.0,2024-03-14,MONTERIA
SEGUNDA,HL,1.5,31.0,6500.0,6400.0,6450.0,217.0,1402875.0,2024-03-14,MONTERIA
SEGUNDA,HL,1.3333333333333333,20.0,6500.0,6500.0,6500.0,238.0,1547000.0,2024-03-14,MONTERIA
SEGUNDA,HV,2.0,29.0,6600.0,6500.0,6533.0,259.0,1694311.0,2024-03-14,MONTERIA
SEGUNDA,HV,2.5,20.0,6650.0,6050.0,6402.0,334.0,2142814.0,2024-03-14,MONTERIA
SEGUNDA,HV,2.25,18.0,6500.0,6400.0,6450.0,337.0,2178487.0,2024-03-14,MONTERIA
SEGUNDA,HV,3.0,2.0,6850.0,6850.0,6850.0,404.0,2767400.0,2024-03-14,MONTERIA
SEGUNDA,VE,2.0,4.0,3500.0,3000.0,3333.0,273.0,912222.0,2024-03-14,MONTERIA
SEGUNDA,VE,2.5,8.0,6400.0,5000.0,5820.0,345.0,2011392.0,2024-03-14,MONTERIA
SEGUNDA,VE,2.25,21.0,6500.0,3500.0,5251.0,359.0,1887824.0,2024-03-14,MONTERIA
SEGUNDA,VE,3.0,61.0,6750.0,5450.0,6200.0,447.0,2773784.0,2024-03-14,MONTERIA
SEGUNDA,VP,2.25,2.0,4400.0,4400.0,4400.0,312.0,1372800.0,2024-03-14,MONTERIA
SEGUNDA,VP,3.0,3.0,6300.0,5600.0,5933.0,530.0,3148622.0,2024-03-14,MONTERIA
PRIMERA,ML,1.5,46.0,8300.0,8000.0,8240.0,206.0,1702384.0,2024-03-21,MONTERIA
PRIMERA,ML,1.3333333333333333,65.0,8750.0,7950.0,8387.0,232.0,1952190.0,2024-03-21,MONTERIA
PRIMERA,ML,1.25,50.0,8500.0,8100.0,8266.0,168.0,1391555.0,2024-03-21,MONTERIA
PRIMERA,MC,2.0,80.0,8800.0,7950.0,8462.0,262.0,2217175.0,2024-03-21,MONTERIA
PRIMERA,MC,2.5,36.0,8550.0,8250.0,8400.0,335.0,2814000.0,2024-03-21,MONTERIA
PRIMERA,MC,2.25,60.0,8400.0,8000.0,8250.0,289.0,2389750.0,2024-03-21,MONTERIA
PRIMERA,TO,3.0,4.0,7650.0,6650.0,7000.0,578.0,4046000.0,2024-03-21,MONTERIA
PRIMERA,HL,,5.0,7400.0,7400.0,7400.0,129.0,954600.0,2024-03-21,MONTERIA
PRIMERA,HL,1.0,5.0,7000.0,6700.0,6850.0,137.0,941875.0,2024-03-21,MONTERIA
PRIMERA,HL,1.25,19.0,8000.0,8000.0,8000.0,159.0,1272000.0,2024-03-21,MONTERIA
PRIMERA,HV,1.5,3.0,6800.0,6800.0,6800.0,219.0,1489200.0,2024-03-21,MONTERIA
PRIMERA,HV,2.0,40.0,6900.0,6400.0,6625.0,258.0,1712562.0,2024-03-21,MONTERIA
PRIMERA,HV,2.5,32.0,6600.0,6400.0,6510.0,329.0,2145696.0,2024-03-21,MONTERIA
PRIMERA,HV,2.25,91.0,6850.0,6350.0,6528.0,320.0,2091571.0,2024-03-21,MONTERIA
PRIMERA,VE,2.5,7.0,6600.0,6600.0,6600.0,349.0,2306700.0,2024-03-21,MONTERIA
PRIMERA,VE,2.25,3.0,6500.0,6300.0,6400.0,379.0,2425600.0,2024-03-21,MONTERIA
PRIMERA,VE,3.0,20.0,6500.0,6200.0,6328.0,436.0,2760808.0,2024-03-21,MONTERIA
PRIMERA,VP,3.0,1.0,6700.0,6700.0,6700.0,408.0,2733600.0,2024-03-21,MONTERIA
SEGUNDA,ML,,3.0,6500.0,6500.0,6500.0,129.0,838500.0,2024-03-21,MONTERIA
SEGUNDA,ML,1.0,4.0,7200.0,7200.0,7200.0,132.0,950400.0,2024-03-21,MONTERIA
SEGUNDA,ML,1.5,26.0,7200.0,6000.0,6350.0,212.0,1349375.0,2024-03-21,MONTERIA
SEGUNDA,ML,1.3333333333333333,3.0,6500.0,6500.0,6500.0,244.0,1586000.0,2024-03-21,MONTERIA
SEGUNDA,ML,1.25,90.0,7900.0,7400.0,7566.0,167.0,1268677.0,2024-03-21,MONTERIA
SEGUNDA,MC,2.0,9.0,7650.0,7000.0,7316.0,273.0,2002327.0,2024-03-21,MONTERIA
SEGUNDA,MC,2.25,52.0,7550.0,4000.0,6466.0,326.0,2110288.0,2024-03-21,MONTERIA
SEGUNDA,MC,3.0,3.0,5392.0,5392.0,5392.0,505.0,2722960.0,2024-03-21,MONTERIA
SEGUNDA,TO,3.0,2.0,6600.0,6600.0,6600.0,606.0,3999600.0,2024-03-21,MONTERIA
SEGUNDA,HL,1.5,16.0,6300.0,5300.0,5833.0,206.0,1205555.0,2024-03-21,MONTERIA
SEGUNDA,HL,1.3333333333333333,10.0,6200.0,5200.0,5700.0,235.0,1339500.0,2024-03-21,MONTERIA
SEGUNDA,HL,1.25,2.0,5600.0,5600.0,5600.0,176.0,985600.0,2024-03-21,MONTERIA
SEGUNDA,HV,2.0,2.0,5600.0,5600.0,5600.0,251.0,1405600.0,2024-03-21,MONTERIA
SEGUNDA,HV,2.25,7.0,6200.0,5800.0,5966.0,295.0,1764144.0,2024-03-21,MONTERIA
SEGUNDA,VE,2.5,45.0,5775.0,5700.0,5741.0,351.0,2017238.0,2024-03-21,MONTERIA
SEGUNDA,VE,2.25,41.0,6250.0,5500.0,5712.0,372.0,2125050.0,2024-03-21,MONTERIA
SEGUNDA,VE,3.0,6.0,6250.0,6050.0,6150.0,480.0,2955075.0,2024-03-21,MONTERIA
SEGUNDA,VP,2.25,1.0,5300.0,5300.0,5300.0,396.0,2098800.0,2024-03-21,MONTERIA
SEGUNDA,VP,3.0,17.0,5600.0,5100.0,5342.0,436.0,2331012.0,2024-03-21,MONTERIA
PRIMERA,ML,,16.0,8700.0,8700.0,8700.0,112.0,974400.0,2024-04-04,MONTERIA
PRIMERA,ML,1.0,17.0,9300.0,8000.0,8650.0,136.0,1176400.0,2024-04-04,MONTERIA
PRIMERA,ML,1.3333333333333333,26.0,9900.0,9900.0,9900.0,223.0,2207700.0,2024-04-04,MONTERIA
PRIMERA,ML,1.25,31.0,9800.0,8800.0,9300.0,154.0,1436850.0,2024-04-04,MONTERIA
PRIMERA,MC,2.5,90.0,8650.0,7700.0,8160.0,331.0,2707488.0,2024-04-04,MONTERIA
PRIMERA,TO,3.0,6.0,7700.0,7500.0,7566.0,650.0,4918333.0,2024-04-04,MONTERIA
PRIMERA,HL,,16.0,7200.0,7200.0,7200.0,110.0,792000.0,2024-04-04,MONTERIA
PRIMERA,HL,1.0,2.0,7000.0,7000.0,7000.0,132.0,924000.0,2024-04-04,MONTERIA
PRIMERA,HL,1.5,70.0,7500.0,7100.0,7375.0,194.0,1434437.0,2024-04-04,MONTERIA
PRIMERA,HL,1.3333333333333333,11.0,7400.0,6650.0,7025.0,233.0,1640337.0,2024-04-04,MONTERIA
PRIMERA,HL,1.25,1.0,6700.0,6700.0,6700.0,174.0,1165800.0,2024-04-04,MONTERIA
PRIMERA,HV,1.3333333333333333,20.0,6800.0,6800.0,6800.0,226.0,1536800.0,2024-04-04,MONTERIA
PRIMERA,HV,2.0,1.0,7200.0,7200.0,7200.0,270.0,1944000.0,2024-04-04,MONTERIA
PRIMERA,HV,2.5,30.0,6750.0,6700.0,6716.0,351.0,2362027.0,2024-04-04,MONTERIA
PRIMERA,HV,2.25,32.0,7100.0,6650.0,6862.0,361.0,2477362.0,2024-04-04,MONTERIA
PRIMERA,HV,3.0,6.0,7100.0,6700.0,6900.0,414.0,2856600.0,2024-04-04,MONTERIA
PRIMERA,VE,2.25,5.0,6650.0,6650.0,6650.0,396.0,2633400.0,2024-04-04,MONTERIA
PRIMERA,VE,3.0,23.0,7150.0,6600.0,6864.0,511.0,3511572.0,2024-04-04,MONTERIA
PRIMERA,VP,3.0,2.0,6400.0,6400.0,6400.0,483.0,3091200.0,2024-04-04,MONTERIA
SEGUNDA,ML,,10.0,7900.0,7900.0,7900.0,64.0,505600.0,2024-04-04,MONTERIA
SEGUNDA,ML,1.0,7.0,7400.0,7400.0,7400.0,133.0,984200.0,2024-04-04,MONTERIA
SEGUNDA,ML,1.5,74.0,7900.0,7500.0,7725.0,196.0,1517962.0,2024-04-04,MONTERIA
SEGUNDA,MC,2.0,12.0,7500.0,6800.0,7233.0,259.0,1873433.0,2024-04-04,MONTERIA
SEGUNDA,MC,2.5,18.0,7600.0,7600.0,7600.0,329.0,2500400.0,2024-04-04,MONTERIA
SEGUNDA,MC,2.25,35.0,7800.0,6500.0,7400.0,337.0,2499966.0,2024-04-04,MONTERIA
SEGUNDA,TO,3.0,5.0,7300.0,6200.0,6759.0,571.0,3860855.0,2024-04-04,MONTERIA
SEGUNDA,HL,1.0,4.0,5900.0,5900.0,5900.0,134.0,790600.0,2024-04-04,MONTERIA
SEGUNDA,HL,1.5,3.0,6400.0,6400.0,6400.0,197.0,1260800.0,2024-04-04,MONTERIA
SEGUNDA,HV,2.25,8.0,6550.0,6500.0,6525.0,337.0,2198925.0,2024-04-04,MONTERIA
SEGUNDA,VE,2.5,20.0,6300.0,5900.0,6050.0,334.0,2020700.0,2024-04-04,MONTERIA
SEGUNDA,VE,2.25,69.0,6400.0,5600.0,6065.0,365.0,2219184.0,2024-04-04,MONTERIA
SEGUNDA,VE,3.0,40.0,6550.0,5650.0,6250.0,423.0,2648750.0,2024-04-04,MONTERIA
SEGUNDA,VP,2.5,9.0,5300.0,5300.0,5300.0,355.0,1881500.0,2024-04-04,MONTERIA
PRIMERA,ML,,7.0,8400.0,8200.0,8300.0,118.0,979400.0,2024-04-11,MONTERIA
PRIMERA,ML,1.0,50.0,9300.0,7900.0,8633.0,138.0,1191400.0,2024-04-11,MONTERIA
PRIMERA,ML,1.5,34.0,9100.0,8000.0,8466.0,209.0,1769533.0,2024-04-11,MONTERIA
PRIMERA,ML,1.25,41.0,9700.0,8500.0,8933.0,165.0,1473999.0,2024-04-11,MONTERIA
PRIMERA,MC,2.0,58.0,8600.0,8100.0,8283.0,255.0,2117772.0,2024-04-11,MONTERIA
PRIMERA,MC,2.5,19.0,7950.0,7950.0,7950.0,322.0,2559900.0,2024-04-11,MONTERIA
PRIMERA,MC,2.25,58.0,8350.0,8000.0,8133.0,292.0,2380355.0,2024-04-11,MONTERIA
PRIMERA,TO,3.0,5.0,7850.0,7550.0,7712.0,667.0,5146165.0,2024-04-11,MONTERIA
PRIMERA,HL,,39.0,8400.0,6900.0,7550.0,107.0,813512.0,2024-04-11,MONTERIA
PRIMERA,HL,1.0,17.0,7700.0,6800.0,7166.0,136.0,977055.0,2024-04-11,MONTERIA
PRIMERA,HL,1.5,27.0,7500.0,6700.0,7033.0,197.0,1387911.0,2024-04-11,MONTERIA
PRIMERA,HL,1.25,15.0,7600.0,6800.0,7200.0,165.0,1188000.0,2024-04-11,MONTERIA
PRIMERA,HV,2.5,9.0,6800.0,6700.0,6750.0,334.0,2257875.0,2024-04-11,MONTERIA
PRIMERA,HV,2.25,55.0,6900.0,6600.0,6768.0,330.0,2238764.0,2024-04-11,MONTERIA
PRIMERA,HV,3.0,1.0,6900.0,6900.0,6900.0,428.0,2953200.0,2024-04-11,MONTERIA
PRIMERA,VE,2.25,3.0,6450.0,6450.0,6450.0,371.0,2392950.0,2024-04-11,MONTERIA
PRIMERA,VE,3.0,43.0,7250.0,6500.0,6810.0,474.0,3232026.0,2024-04-11,MONTERIA
PRIMERA,VP,2.5,1.0,6000.0,6000.0,6000.0,320.0,1920000.0,2024-04-11,MONTERIA
SEGUNDA,ML,,66.0,7800.0,7400.0,7533.0,107.0,808577.0,2024-04-11,MONTERIA
SEGUNDA,ML,1.0,21.0,7800.0,5500.0,6966.0,134.0,935855.0,2024-04-11,MONTERIA
SEGUNDA,ML,1.5,29.0,7500.0,7000.0,7325.0,195.0,1432037.0,2024-04-11,MONTERIA
SEGUNDA,ML,1.3333333333333333,24.0,7700.0,5700.0,6840.0,236.0,1616976.0,2024-04-11,MONTERIA
SEGUNDA,ML,1.25,27.0,7400.0,6900.0,7233.0,166.0,1200733.0,2024-04-11,MONTERIA
SEGUNDA,MC,2.0,72.0,7850.0,7200.0,7550.0,262.0,1978100.0,2024-04-11,MONTERIA
SEGUNDA,MC,2.5,37.0,7900.0,7400.0,7650.0,324.0,2482425.0,2024-04-11,MONTERIA
SEGUNDA,MC,2.25,97.0,7900.0,7200.0,7556.0,322.0,2439724.0,2024-04-11,MONTERIA
SEGUNDA,TO,3.0,1.0,7000.0,7000.0,7000.0,710.0,4970000.0,2024-04-11,MONTERIA
SEGUNDA,HL,1.3333333333333333,2.0,6300.0,6300.0,6300.0,226.0,1423800.0,2024-04-11,MONTERIA
SEGUNDA,HL,1.25,3.0,5900.0,5900.0,5900.0,167.0,985300.0,2024-04-11,MONTERIA
SEGUNDA,HL,2.25,2.0,6300.0,6300.0,6300.0,282.0,1776600.0,2024-04-11,MONTERIA
SEGUNDA,HV,2.0,4.0,6400.0,5900.0,6150.0,262.0,1611300.0,2024-04-11,MONTERIA
SEGUNDA,HV,2.25,14.0,6500.0,5800.0,6260.0,296.0,1857968.0,2024-04-11,MONTERIA
SEGUNDA,VE,2.5,38.0,5900.0,5300.0,5633.0,346.0,1950072.0,2024-04-11,MONTERIA
SEGUNDA,VE,2.25,37.0,6250.0,4500.0,5744.0,346.0,1988216.0,2024-04-11,MONTERIA
SEGUNDA,VE,3.0,56.0,6350.0,5800.0,6075.0,424.0,2580356.0,2024-04-11,MONTERIA
SEGUNDA,VP,2.25,13.0,5400.0,5100.0,5250.0,392.0,2060625.0,2024-04-11,MONTERIA
SEGUNDA,VP,3.0,3.0,5650.0,5650.0,5650.0,489.0,2762850.0,2024-04-11,MONTERIA
OTRO,ML,1.3333333333333333,1.0,7800.0,7800.0,7800.0,240.0,1872000.0,2024-04-18,MONTERIA
PRIMERA,ML,1.0,14.0,7900.0,7900.0,7900.0,142.0,1121800.0,2024-04-18,MONTERIA
PRIMERA,ML,1.3333333333333333,50.0,8100.0,7900.0,7966.0,228.0,1821711.0,2024-04-18,MONTERIA
PRIMERA,ML,1.25,28.0,9200.0,8100.0,8833.0,165.0,1460444.0,2024-04-18,MONTERIA
PRIMERA,MC,2.5,46.0,7950.0,7400.0,7775.0,338.0,2633781.0,2024-04-18,MONTERIA
PRIMERA,MC,2.25,73.0,8000.0,7800.0,7862.0,335.0,2635903.0,2024-04-18,MONTERIA
PRIMERA,TO,3.0,1.0,7250.0,7250.0,7250.0,588.0,4263000.0,2024-04-18,MONTERIA
PRIMERA,HL,,6.0,7000.0,7000.0,7000.0,76.0,532000.0,2024-04-18,MONTERIA
PRIMERA,HL,1.0,19.0,7000.0,6600.0,6875.0,139.0,959062.0,2024-04-18,MONTERIA
PRIMERA,HL,1.5,5.0,6800.0,6800.0,6800.0,189.0,1285200.0,2024-04-18,MONTERIA
PRIMERA,HL,1.3333333333333333,6.0,6700.0,6700.0,6700.0,247.0,1654900.0,2024-04-18,MONTERIA
PRIMERA,HL,1.25,30.0,7700.0,7500.0,7600.0,165.0,1257800.0,2024-04-18,MONTERIA
PRIMERA,HV,2.0,15.0,6900.0,6800.0,6850.0,265.0,1818675.0,2024-04-18,MONTERIA
PRIMERA,HV,2.5,1.0,6850.0,6850.0,6850.0,320.0,2192000.0,2024-04-18,MONTERIA
PRIMERA,HV,2.25,1.0,6850.0,6850.0,6850.0,388.0,2657800.0,2024-04-18,MONTERIA
PRIMERA,HV,3.0,4.0,7300.0,7300.0,7300.0,406.0,2963800.0,2024-04-18,MONTERIA
PRIMERA,VE,2.5,5.0,6700.0,6700.0,6700.0,346.0,2318200.0,2024-04-18,MONTERIA
PRIMERA,VE,2.25,7.0,7100.0,6450.0,6775.0,387.0,2625312.0,2024-04-18,MONTERIA
PRIMERA,VE,3.0,9.0,7400.0,6850.0,7100.0,493.0,3500300.0,2024-04-18,MONTERIA
PRIMERA,VP,3.0,22.0,6500.0,6000.0,6300.0,474.0,2988720.0,2024-04-18,MONTERIA
SEGUNDA,ML,,25.0,7300.0,5000.0,6100.0,72.0,443266.0,2024-04-18,MONTERIA
SEGUNDA,ML,1.0,12.0,7500.0,7500.0,7500.0,139.0,1046250.0,2024-04-18,MONTERIA
SEGUNDA,ML,1.5,74.0,7600.0,6300.0,6940.0,195.0,1356076.0,2024-04-18,MONTERIA
SEGUNDA,ML,1.3333333333333333,44.0,7500.0,7000.0,7266.0,229.0,1668911.0,2024-04-18,MONTERIA
SEGUNDA,MC,2.0,81.0,7750.0,7150.0,7525.0,271.0,2044918.0,2024-04-18,MONTERIA
SEGUNDA,MC,2.5,20.0,7000.0,6700.0,6833.0,336.0,2298277.0,2024-04-18,MONTERIA
SEGUNDA,MC,2.25,52.0,7600.0,7100.0,7391.0,314.0,2320983.0,2024-04-18,MONTERIA
SEGUNDA,HL,1.5,3.0,6000.0,6000.0,6000.0,203.0,1218000.0,2024-04-18,MONTERIA
SEGUNDA,HL,1.25,5.0,6800.0,6800.0,6800.0,164.0,1115200.0,2024-04-18,MONTERIA
SEGUNDA,HV,2.0,6.0,6400.0,6300.0,6350.0,264.0,1676400.0,2024-04-18,MONTERIA
SEGUNDA,HV,2.5,1.0,6000.0,6000.0,6000.0,332.0,1992000.0,2024-04-18,MONTERIA
SEGUNDA,VE,2.5,44.0,6200.0,5200.0,5800.0,339.0,1971033.0,2024-04-18,MONTERIA
SEGUNDA,VE,2.25,30.0,6200.0,5200.0,5783.0,338.0,1954766.0,2024-04-18,MONTERIA
SEGUNDA,VE,3.0,34.0,6400.0,5700.0,6200.0,416.0,2581857.0,2024-04-18,MONTERIA
SEGUNDA,VP,2.5,4.0,5200.0,5200.0,5200.0,342.0,1778400.0,2024-04-18,MONTERIA
SEGUNDA,VP,2.25,2.0,5900.0,5900.0,5900.0,370.0,2183000.0,2024-04-18,MONTERIA
PRIMERA,ML,1.5,22.0,9000.0,8400.0,8700.0,191.0,1666050.0,2024-04-25,MONTERIA
PRIMERA,ML,1.3333333333333333,82.0,9700.0,8300.0,8787.0,232.0,2038700.0,2024-04-25,MONTERIA
PRIMERA,ML,1.25,90.0,9500.0,8500.0,9180.0,166.0,1525716.0,2024-04-25,MONTERIA
PRIMERA,MC,2.0,48.0,8600.0,7800.0,8333.0,272.0,2272222.0,2024-04-25,MONTERIA
PRIMERA,MC,2.5,34.0,8100.0,7850.0,7975.0,340.0,2715487.0,2024-04-25,MONTERIA
PRIMERA,MC,2.25,48.0,8450.0,8050.0,8250.0,288.0,2380125.0,2024-04-25,MONTERIA
PRIMERA,TO,3.0,8.0,7850.0,7150.0,7531.0,600.0,4524398.0,2024-04-25,MONTERIA
PRIMERA,HL,1.0,11.0,7200.0,7200.0,7200.0,145.0,1044000.0,2024-04-25,MONTERIA
PRIMERA,HL,1.5,15.0,6800.0,6700.0,6750.0,193.0,1302750.0,2024-04-25,MONTERIA
PRIMERA,HL,1.25,24.0,6700.0,6500.0,6625.0,170.0,1129562.0,2024-04-25,MONTERIA
PRIMERA,HV,2.0,5.0,6700.0,6700.0,6700.0,257.0,1721900.0,2024-04-25,MONTERIA
PRIMERA,HV,2.5,51.0,7050.0,6700.0,6903.0,335.0,2318296.0,2024-04-25,MONTERIA
PRIMERA,HV,2.25,22.0,7150.0,6650.0,6814.0,325.0,2220483.0,2024-04-25,MONTERIA
PRIMERA,HV,3.0,1.0,7200.0,7200.0,7200.0,496.0,3571200.0,2024-04-25,MONTERIA
PRIMERA,VE,2.5,16.0,6700.0,6650.0,6683.0,348.0,2328027.0,2024-04-25,MONTERIA
PRIMERA,VE,2.25,29.0,6950.0,6600.0,6740.0,380.0,2562548.0,2024-04-25,MONTERIA
PRIMERA,VE,3.0,62.0,7300.0,6500.0,6898.0,452.0,3123159.0,2024-04-25,MONTERIA
PRIMERA,VP,3.0,2.0,6600.0,6300.0,6450.0,416.0,2683200.0,2024-04-25,MONTERIA
SEGUNDA,ML,,36.0,8000.0,7700.0,7900.0,122.0,963800.0,2024-04-25,MONTERIA
SEGUNDA,ML,1.0,4.0,7800.0,7800.0,7800.0,132.0,1029600.0,2024-04-25,MONTERIA
SEGUNDA,ML,1.5,18.0,8000.0,7300.0,7700.0,188.0,1447600.0,2024-04-25,MONTERIA
SEGUNDA,ML,1.25,34.0,7900.0,7300.0,7675.0,166.0,1277887.0,2024-04-25,MONTERIA
SEGUNDA,MC,2.0,9.0,7450.0,7450.0,7450.0,274.0,2041300.0,2024-04-25,MONTERIA
SEGUNDA,MC,2.5,17.0,7650.0,7650.0,7650.0,348.0,2662200.0,2024-04-25,MONTERIA
SEGUNDA,MC,2.25,45.0,7700.0,7400.0,7566.0,318.0,2407461.0,2024-04-25,MONTERIA
SEGUNDA,TO,3.0,9.0,7300.0,6100.0,6823.0,606.0,4136746.0,2024-04-25,MONTERIA
SEGUNDA,HL,,17.0,6600.0,6200.0,6400.0,120.0,768000.0,2024-04-25,MONTERIA
SEGUNDA,HL,1.5,1.0,6200.0,6200.0,6200.0,206.0,1277200.0,2024-04-25,MONTERIA
SEGUNDA,HL,1.25,3.0,6300.0,6300.0,6300.0,161.0,1014300.0,2024-04-25,MONTERIA
SEGUNDA,HV,2.0,14.0,6300.0,6000.0,6150.0,256.0,1574400.0,2024-04-25,MONTERIA
SEGUNDA,HV,2.5,3.0,6400.0,6400.0,6400.0,327.0,2092800.0,2024-04-25,MONTERIA
SEGUNDA,VE,2.0,4.0,5000.0,5000.0,5000.0,279.0,1395000.0,2024-04-25,MONTERIA
SEGUNDA,VE,2.5,10.0,6200.0,5400.0,5800.0,346.0,2009700.0,2024-04-25,MONTERIA
SEGUNDA,VE,2.25,42.0,6450.0,5100.0,5888.0,336.0,1979975.0,2024-04-25,MONTERIA
SEGUNDA,VE,3.0,7.0,6450.0,6000.0,6225.0,415.0,2586487.0,2024-04-25,MONTERIA
PRIMERA,ML,1.3333333333333333,53.0,9350.0,8400.0,8775.0,226.0,1987537.0,2024-05-02,MONTERIA
PRIMERA,ML,1.25,26.0,9400.0,8300.0,8850.0,164.0,1451400.0,2024-05-02,MONTERIA
PRIMERA,MC,2.0,60.0,9100.0,7950.0,8442.0,265.0,2244593.0,2024-05-02,MONTERIA
PRIMERA,MC,2.5,58.0,8800.0,8050.0,8575.0,337.0,2889775.0,2024-05-02,MONTERIA
PRIMERA,MC,2.25,43.0,8400.0,7850.0,8200.0,296.0,2432666.0,2024-05-02,MONTERIA
PRIMERA,MC,3.0,13.0,7700.0,7700.0,7700.0,419.0,3226300.0,2024-05-02,MONTERIA
PRIMERA,TO,3.0,10.0,7950.0,7550.0,7721.0,642.0,4962672.0,2024-05-02,MONTERIA
PRIMERA,HL,1.5,18.0,7200.0,7200.0,7200.0,218.0,1569600.0,2024-05-02,MONTERIA
PRIMERA,HL,1.25,2.0,6500.0,6500.0,6500.0,178.0,1157000.0,2024-05-02,MONTERIA
PRIMERA,HV,2.5,10.0,6987.0,6850.0,6918.0,347.0,2400719.0,2024-05-02,MONTERIA
PRIMERA,HV,2.25,35.0,7300.0,6900.0,7100.0,347.0,2468433.0,2024-05-02,MONTERIA
PRIMERA,HV,3.0,16.0,7350.0,7300.0,7325.0,433.0,3171725.0,2024-05-02,MONTERIA
PRIMERA,VE,2.5,17.0,6600.0,6500.0,6550.0,338.0,2217175.0,2024-05-02,MONTERIA
PRIMERA,VE,2.25,2.0,6900.0,6900.0,6900.0,392.0,2704800.0,2024-05-02,MONTERIA
PRIMERA,VE,3.0,26.0,7000.0,6650.0,6900.0,429.0,2963550.0,2024-05-02,MONTERIA
PRIMERA,VP,3.0,2.0,6500.0,6500.0,6500.0,474.0,3081000.0,2024-05-02,MONTERIA
SEGUNDA,ML,1.5,18.0,8000.0,6000.0,7075.0,192.0,1361937.0,2024-05-02,MONTERIA
SEGUNDA,ML,1.3333333333333333,25.0,8000.0,7950.0,7975.0,232.0,1854187.0,2024-05-02,MONTERIA
SEGUNDA,ML,1.25,15.0,7800.0,5000.0,6700.0,169.0,1132300.0,2024-05-02,MONTERIA
SEGUNDA,MC,2.5,18.0,7550.0,7550.0,7550.0,324.0,2446200.0,2024-05-02,MONTERIA
SEGUNDA,MC,2.25,68.0,7475.0,7250.0,7375.0,312.0,2303458.0,2024-05-02,MONTERIA
SEGUNDA,TO,3.0,1.0,7100.0,7100.0,7100.0,634.0,4501400.0,2024-05-02,MONTERIA
SEGUNDA,HL,1.5,7.0,6600.0,6600.0,6600.0,193.0,1277100.0,2024-05-02,MONTERIA
SEGUNDA,HL,1.3333333333333333,6.0,6400.0,6400.0,6400.0,228.0,1462400.0,2024-05-02,MONTERIA
SEGUNDA,HL,1.25,1.0,6500.0,6500.0,6500.0,152.0,988000.0,2024-05-02,MONTERIA
SEGUNDA,HV,2.0,4.0,6300.0,6300.0,6300.0,258.0,1625400.0,2024-05-02,MONTERIA
SEGUNDA,VE,2.5,24.0,6400.0,5900.0,6237.0,340.0,2122309.0,2024-05-02,MONTERIA
SEGUNDA,VE,2.25,11.0,6500.0,5700.0,6150.0,338.0,2082800.0,2024-05-02,MONTERIA
SEGUNDA,VE,3.0,22.0,6550.0,6400.0,6491.0,432.0,2807357.0,2024-05-02,MONTERIA
SEGUNDA,VP,2.5,1.0,5800.0,5800.0,5800.0,334.0,1937200.0,2024-05-02,MONTERIA
SEGUNDA,VP,2.25,1.0,5900.0,5900.0,5900.0,388.0,2289200.0,2024-05-02,MONTERIA
PRIMERA,ML,,16.0,9100.0,9100.0,9100.0,101.0,919100.0,2024-05-09,MONTERIA
PRIMERA,ML,1.0,22.0,8800.0,8800.0,8800.0,145.0,1276000.0,2024-05-09,MONTERIA
PRIMERA,ML,1.3333333333333333,31.0,9300.0,9200.0,9250.0,236.0,2187625.0,2024-05-09,MONTERIA
PRIMERA,ML,1.25,44.0,8900.0,8400.0,8600.0,168.0,1447666.0,2024-05-09,MONTERIA
PRIMERA,MC,2.5,18.0,9050.0,9050.0,9050.0,333.0,3013650.0,2024-05-09,MONTERIA
PRIMERA,MC,3.0,4.0,7900.0,7900.0,7900.0,450.0,3555000.0,2024-05-09,MONTERIA
PRIMERA,TO,2.5,1.0,7550.0,7550.0,7550.0,330.0,2491500.0,2024-05-09,MONTERIA
PRIMERA,TO,3.0,8.0,8400.0,7650.0,7962.0,637.0,5074103.0,2024-05-09,MONTERIA
PRIMERA,HL,,19.0,8800.0,6800.0,7600.0,106.0,810666.0,2024-05-09,MONTERIA
PRIMERA,HL,1.0,6.0,7200.0,7200.0,7200.0,147.0,1058400.0,2024-05-09,MONTERIA
PRIMERA,HL,1.5,17.0,7100.0,6700.0,6900.0,195.0,1350100.0,2024-05-09,MONTERIA
PRIMERA,HL,1.3333333333333333,24.0,7500.0,7500.0,7500.0,230.0,1725000.0,2024-05-09,MONTERIA
PRIMERA,HL,1.25,2.0,6800.0,6800.0,6800.0,171.0,1162800.0,2024-05-09,MONTERIA
PRIMERA,HV,1.5,5.0,6800.0,6800.0,6800.0,214.0,1455200.0,2024-05-09,MONTERIA
PRIMERA,HV,2.0,7.0,7900.0,7900.0,7900.0,254.0,2006600.0,2024-05-09,MONTERIA
PRIMERA,HV,2.5,18.0,7400.0,7050.0,7233.0,337.0,2440044.0,2024-05-09,MONTERIA
PRIMERA,HV,2.25,17.0,7400.0,7050.0,7200.0,341.0,2455200.0,2024-05-09,MONTERIA
